timestamp,atm_30,atm_7,atm_90,atm_180,BTC,rv_1,rv_7,rv_30,last_funding_rate,10delta_call_iv_7,10delta_put_iv_7,10delta_call_iv_30,10delta_put_iv_30,25delta_call_iv_7,25delta_put_iv_7,25delta_call_iv_30,25delta_put_iv_30
2024-05-02 08:00:00+00:00,54.832,53.375,56.349,60.395,57851.467,1.0492964182898805,0.6303429468861421,0.616404503759588,6.169e-05,57.9,75.31,61.1,65.5,57.26,61.26,56.62,60.18
2024-05-03 08:00:00+00:00,52.716,50.767,55.241,60.053,59318.138,0.42570499740877216,0.6332900557143717,0.6159782530789012,-3.764e-05,58.84,63.8,61.1,74.14,57.75,57.8,56.55,72.15
2024-05-04 08:00:00+00:00,54.042,51.207,56.967,61.076,63155.221,0.6511412561640043,0.6679767089173476,0.6240327794069702,7.455e-05,71.13013333,57.95,71.47,60.18,62.25,56.73,59.7,77.54
2024-05-05 08:00:00+00:00,56.119,52.79,58.01,61.824,63698.162,0.412005925796472,0.6755308004924041,0.6200381085716974,6.47e-06,78.48810348,57.95,77.96,60.18,64.07,56.73,59.7,77.54
2024-05-06 08:00:00+00:00,56.594,56.335,59.476,62.718,65158.051,0.3342721839785308,0.6785511128203077,0.6182018989150625,-1.031e-05,71.57229178,56.73,71.86,72.15,78.3152893,71.69838291,76.64,70.75
2024-05-07 08:00:00+00:00,53.024,49.117,57.703,61.603,64266.512,0.5565580126174503,0.6614946718645227,0.6238001654738765,1.581e-05,69.93,60.97,71.47,71.79,69.93,57.67,59.7,70.75
2024-05-08 08:00:00+00:00,50.415,46.453,55.725,60.515,62271.883,0.3641701984596713,0.5886949883629455,0.6202024427130447,5.553e-05,69.93,60.97,61.99,60.18,59.54,57.31,58.17,77.42
2024-05-09 08:00:00+00:00,51.306,46.612,56.262,60.483,61279.207,0.3399362345765434,0.46077949122160156,0.6218201544868549,3.315e-05,69.93,60.97,61.1,60.18,59.54,60.97,56.55,77.42
2024-05-10 08:00:00+00:00,48.718,44.222,55.081,59.725,62974.007,0.4450435657118912,0.46347744057912865,0.621986337783853,5.934e-05,69.93,60.97,76.64,71.79,59.54,57.67,58.17,77.54
2024-05-11 08:00:00+00:00,50.23,47.467,54.923,60.129,60848.365,0.6433215294856578,0.4561706927370506,0.626215688692549,3.771e-05,59.54,60.97,59.7,60.86,57.89,60.97,56.55,57.89
2024-05-12 08:00:00+00:00,52.546,49.27,55.873,60.268,61000.046,0.20367749802834684,0.43603598038130525,0.6227397365216663,2.83e-05,59.54,60.97,61.1,60.86,57.89,57.31,56.55,57.89
2024-05-13 08:00:00+00:00,54.357,55.539,56.995,60.94,62815.084,0.40469129833654593,0.4452157152074126,0.6135057271053268,8.469e-05,69.93,60.97,70.86,60.18,59.54,57.67,58.17,77.54
2024-05-14 08:00:00+00:00,53.554,52.423,57.575,61.819,61823.994,0.33976065337410866,0.41417674056448134,0.5630296188626741,0.0001,76.99156717,61.11298545,76.64,60.18,71.29895052,78.88424298,70.52,77.42
2024-05-15 08:00:00+00:00,55.104,54.749,59.848,64.277,62149.139,0.28233542712497756,0.40325038997033613,0.5470142506231256,-3.85e-06,77.89855887,79.14684195,77.44,75.5,56.37203371,78.36711962,57.5,76.94
2024-05-16 08:00:00+00:00,55.142,50.541,60.702,64.877,66293.801,0.4899374862971519,0.4317056529348266,0.5425795874316792,5.148e-05,78.09129461,58.3820098,77.61,57.86,73.17914588,56.40015009,72.16,56.55
2024-05-17 08:00:00+00:00,52.396,47.073,60.127,65.808,66155.012,0.3397346439266144,0.4177846420582023,0.5316248640851855,8.15e-06,78.09129461,58.3820098,77.61,57.86,73.17914588,56.40015009,72.16,56.55
2024-05-18 08:00:00+00:00,53.203,45.445,60.944,66.077,67006.641,0.3159831493000797,0.3562766162244468,0.5190890815833579,8.012e-05,78.09129461,77.42821072,77.61,74.04,73.17914588,56.40015009,72.16,56.55
2024-05-19 08:00:00+00:00,54.696,47.13,62.055,66.199,67192.305,0.14993753345836608,0.35256528216700733,0.47444232624077226,5.21e-05,78.09129461,77.42821072,77.61,74.04,73.17914588,56.40015009,72.16,56.55
2024-05-20 08:00:00+00:00,54.106,49.251,61.529,66.267,66780.399,0.36327470024847563,0.34622838315527155,0.473608165777697,2.479e-05,78.09129461,77.42821072,77.61,74.04,73.17914588,56.40015009,72.16,56.55
2024-05-21 08:00:00+00:00,56.815,53.9,62.482,66.474,70882.634,0.6453734935943363,0.40482866531999684,0.48464891695608764,0.00010517,72.57,70.35,67.53,77.14,71.47,73.19,77.44,77.04
2024-05-22 08:00:00+00:00,56.102,53.584,62.13,66.377,70040.648,0.39302411587768293,0.41929662536735746,0.4819771195586626,0.00015759,71.99,73.69,67.53,77.14,71.54,70.69,77.44,56.55
2024-05-23 08:00:00+00:00,54.036,49.807,60.219,64.679,69585.239,0.3329582765273646,0.39080783057126756,0.4817290629582925,0.0001,77.96,70.35,77.61,77.14,70.86,70.69,77.44,56.55
2024-05-24 08:00:00+00:00,49.806,44.098,58.188,64.016,67118.97,0.5756002341961913,0.4312414687025424,0.489873334752288,0.0001,44.96,50.03,55.01,76.94,59.7,70.35,53.21,51.26
2024-05-25 08:00:00+00:00,50.002,40.092,57.569,63.437,68863.271,0.3672857374097105,0.43784713090350963,0.48757464963241176,0.0001,43.27,47.39,53.64,52.57,42.09,43.32,52.56,51.48
2024-05-26 08:00:00+00:00,51.055,45.126,58.717,64.797,69080.991,0.19846355451515488,0.4404961972352482,0.4832660797536857,0.0001,45.05,47.44,56.53,54.26,43.4,42.63,52.47,50.95
2024-05-27 08:00:00+00:00,51.583,46.208,58.693,64.765,68581.657,0.25436672014386635,0.4299114379844387,0.4796322143682147,0.0001,46.41,47.39,56.53,54.26,46.57,43.73,52.62,50.95
2024-05-28 08:00:00+00:00,54.029,51.417,59.919,65.806,68058.438,0.4872293850434519,0.39015478590611463,0.48436447534205246,0.0001,52.21,55.45,57.6,56.71,50.52,51.67,54.61,54.45
2024-05-29 08:00:00+00:00,52.519,45.744,58.671,64.865,67803.711,0.4246517315751179,0.39457357505013546,0.48743519312056954,0.0001,48.71,51.29,54.76,54.49,46.42,47.36,53.06,52.62
2024-05-30 08:00:00+00:00,51.196,44.066,57.482,64.393,67589.779,0.23022548908931295,0.38433497733714406,0.4732092129181137,0.0001,45.02,51.29,53.4,54.36,44.55,46.89,51.89,51.95
2024-05-31 08:00:00+00:00,48.766,40.806,56.751,63.4,68138.771,0.4039079587139786,0.34934504054736043,0.4509566686489003,0.00012268,43.02,46.58,50.49,51.48,42.0,42.9,49.75,50.02
2024-06-01 08:00:00+00:00,49.212,39.018,57.416,63.261,67629.763,0.3714525772275824,0.34802170172587016,0.41543637146782186,0.0001,39.32,43.44,50.18,50.56,40.58,39.78,49.51,49.03
2024-06-02 08:00:00+00:00,49.115,39.736,57.19,62.981,67716.522,0.07903793938438326,0.3413420025267834,0.40839768429739803,0.0001,40.28,42.88,50.21,50.12,40.07,40.8,48.86,48.68
2024-06-03 08:00:00+00:00,50.397,43.521,58.045,63.372,69176.263,0.36899867684971677,0.3568416523726821,0.39493581350236423,0.00014135,48.43,46.5,52.33,52.73,45.78,43.72,50.47,50.7
2024-06-04 08:00:00+00:00,50.25,45.208,57.241,62.587,68890.623,0.4784027513177759,0.3550330696236796,0.39733284012396364,0.0001,50.8,49.27,53.46,53.47,48.05,47.62,51.8,51.62
2024-06-05 08:00:00+00:00,54.505,52.509,58.931,63.512,70910.739,0.4088297980139027,0.3541843294108966,0.3997397397985544,0.00016387,58.3,54.95,57.62,56.72,55.25,52.04,56.24,53.24
2024-06-06 08:00:00+00:00,52.977,48.271,58.126,63.101,70942.119,0.27463513677101353,0.3583408557661322,0.3900710653883665,0.00010438,52.83,50.73,55.45,51.81,49.32,48.24,53.11,50.7
2024-06-07 08:00:00+00:00,50.432,45.297,57.098,62.507,71079.68,0.23504721242241752,0.337027873025497,0.38606574612185846,0.0001,49.45,46.71,54.09,50.63,47.64,44.88,51.56,48.51
2024-06-08 08:00:00+00:00,47.599,39.267,55.998,62.068,69411.024,0.4048974518348503,0.34441371444585345,0.388308334501052,0.0001,40.46,41.64,48.01,47.82,39.8,39.09,46.29,45.76
2024-06-09 08:00:00+00:00,47.979,41.947,56.506,62.162,69341.851,0.0778664241641163,0.34442626147759065,0.37996035589855565,0.0001,46.59,45.94,48.28,49.22,44.8,43.45,47.12,46.82
2024-06-10 08:00:00+00:00,49.602,45.783,56.912,62.165,69438.541,0.16566698810184807,0.3206837271533885,0.36231642151640037,0.0001,49.87,51.91,51.31,49.41,47.54,47.05,48.37,46.96
2024-06-11 08:00:00+00:00,50.648,49.083,56.594,61.872,67532.627,0.35432043387628037,0.3002394411825849,0.3667044390459894,0.0001,50.95,53.66,52.98,51.4,47.92,49.58,50.26,49.23
2024-06-12 08:00:00+00:00,50.434,48.739,57.059,63.036,67390.274,0.4094077929091153,0.2961537667704685,0.3664045715713936,0.0001,50.68,56.99,53.07,52.34,48.22,50.12,49.77,48.91
2024-06-13 08:00:00+00:00,48.643,41.774,55.74,62.525,67546.693,0.7473574837116037,0.39282851303164856,0.38503522318913375,0.0001,44.51,44.88,53.73,50.63,43.03,42.54,50.82,50.16
2024-06-14 08:00:00+00:00,46.504,39.715,54.764,61.501,67117.496,0.41507076656287367,0.41259850333044906,0.3889119895103849,0.0001,42.58,42.04,50.64,49.1,40.87,39.92,48.49,47.9
2024-06-15 08:00:00+00:00,46.69,39.704,54.432,61.291,66135.124,0.3985944338350777,0.41119237320756696,0.38308066450458694,0.0001,41.47,44.65,50.7,50.56,40.09,41.0,48.97,48.61
2024-06-16 08:00:00+00:00,45.917,41.429,53.99,61.023,66211.759,0.09726421910808315,0.41183906026826456,0.3786288589236744,0.0001,44.82,47.53,50.58,49.72,41.87,43.03,48.62,48.61
2024-06-17 08:00:00+00:00,46.224,42.03,53.655,60.701,66165.941,0.19870924040059976,0.4137691084239734,0.3759567336067503,0.0001,46.78,48.25,51.39,49.7,45.81,43.46,49.57,48.13
2024-06-18 08:00:00+00:00,47.732,45.405,54.409,61.159,65751.093,0.5031211754552959,0.43321462860739096,0.3856586903121253,8.236e-05,49.26,49.64,52.52,50.65,46.52,47.23,49.7,48.89
2024-06-19 08:00:00+00:00,49.045,47.098,55.9,61.893,65152.183,0.38261542468517357,0.429875139227632,0.38628364567121437,4.127e-05,49.08,53.22,51.79,51.15,45.33,46.69,49.94,49.55
2024-06-20 08:00:00+00:00,47.865,43.608,54.932,61.617,65682.947,0.22691701669701575,0.3394156957363757,0.3683475454394536,5.953e-05,47.86,49.86,51.95,50.07,44.26,46.26,48.93,48.51
2024-06-21 08:00:00+00:00,45.607,41.289,53.914,61.205,63705.715,0.35454609530595327,0.3318664871800065,0.36756993852153147,7.328e-05,42.11,53.23,48.22,49.78,41.34,43.6,47.01,47.43
2024-06-22 08:00:00+00:00,44.941,37.71,54.284,61.402,64269.961,0.3509077688531917,0.32481069177392224,0.368189401060533,4.146e-05,39.52,45.32,47.28,48.98,37.65,40.25,45.8,46.8
2024-06-23 08:00:00+00:00,45.167,39.168,54.15,61.024,64347.547,0.07103402650455067,0.323875152488651,0.35290632186113097,2.307e-05,42.39,44.69,47.92,48.23,39.73,43.24,46.68,47.86
2024-06-24 08:00:00+00:00,46.244,43.846,54.216,60.904,62609.299,0.2899540852710499,0.33462741097223736,0.35048576350458077,0.0001,50.05,56.24,51.39,50.58,50.36,51.83,49.61,49.38
2024-06-25 08:00:00+00:00,48.057,47.657,54.912,62.491,60836.695,0.6615591562524565,0.3717191589207768,0.36861137599366733,5.949e-05,47.28,55.51,49.83,51.06,44.66,47.97,47.97,48.29
2024-06-26 08:00:00+00:00,45.63,40.915,53.746,61.274,61505.336,0.4272017794042474,0.3795712118870207,0.37383038885100495,0.0001,43.04,47.16,48.03,47.64,41.5,43.28,46.55,46.28
2024-06-27 08:00:00+00:00,45.707,42.132,53.743,60.29,60768.643,0.24222724486185154,0.3799799825544549,0.36614148122546447,0.0001,42.2,48.42,47.63,49.46,41.42,45.5,46.07,46.99
2024-06-28 08:00:00+00:00,44.245,40.075,52.377,59.908,61331.131,0.3304295580689838,0.37641868273680307,0.36313432884902497,0.0001,40.05,43.92,45.43,46.2,38.59,40.38,43.89,44.92
2024-06-29 08:00:00+00:00,42.725,35.857,52.322,59.72,60877.727,0.36403591889912634,0.3774474210447047,0.36663108588697696,0.0001,35.53,41.42,43.22,44.99,33.75,37.22,42.27,42.73
2024-06-30 08:00:00+00:00,42.692,36.895,51.428,59.084,61396.177,0.20393605363687606,0.38455604148681244,0.3612958840938426,0.0001,37.34,46.37,43.11,44.99,37.59,42.0,42.14,42.75
2024-07-01 08:00:00+00:00,42.372,40.514,50.772,58.938,62839.635,0.4066909335613892,0.3991352764203267,0.36297365266671605,0.0001,42.13,48.05,43.53,46.5,41.33,44.55,42.65,43.44
2024-07-02 08:00:00+00:00,41.086,37.383,49.718,58.322,62610.914,0.31493153379053684,0.3326627862428715,0.36703679086312985,0.0001,40.0,41.68,41.95,42.94,38.5,39.12,40.61,40.52
2024-07-03 08:00:00+00:00,39.846,37.283,47.61,55.984,60608.508,0.36011309850426526,0.3250055718619871,0.366909179297247,0.0001,42.14,44.43,40.77,44.55,39.81,43.93,40.35,41.82
2024-07-04 08:00:00+00:00,47.553,49.551,52.048,57.863,57410.585,0.6927429348689728,0.4108576370709181,0.37930040706470053,0.0001,46.97,58.82,47.16,52.44,45.81,52.08,44.63,48.0
2024-07-05 08:00:00+00:00,50.544,57.671,53.589,60.361,54294.292,0.7808404403641046,0.49064524155418365,0.3981698186280675,0.0001,52.88,76.55,54.44,59.83,55.38,61.53,49.73,54.21
2024-07-06 08:00:00+00:00,47.635,47.568,52.126,59.222,56536.827,0.4155359666499221,0.5026436286792971,0.4035047259638873,7.512e-05,46.99,59.67,47.03,53.42,47.64,55.78,46.34,49.56
2024-07-07 08:00:00+00:00,47.417,51.611,51.467,58.472,57576.271,0.360137452821096,0.5155326255458148,0.40679830058165595,0.0001,51.61,63.46,47.33,55.62,50.64,57.7,47.28,50.79
2024-07-08 08:00:00+00:00,50.741,55.788,53.759,60.168,57650.048,0.8249176043437649,0.5783654314817768,0.42648666841739746,8.222e-05,60.54,66.18,51.47,55.94,60.45,60.98,50.4,52.65
2024-07-09 08:00:00+00:00,50.547,54.217,53.809,60.505,57674.891,0.5039420403313093,0.5966645640589149,0.4356940069856742,8.61e-06,52.09,58.67,50.65,57.28,51.01,55.11,49.53,52.31
2024-07-10 08:00:00+00:00,47.936,49.311,51.793,58.68,58697.003,0.4913645926875861,0.609549414403708,0.44376431183984466,9.225e-05,48.86,56.69,48.18,53.24,47.94,51.12,47.56,49.97
2024-07-11 08:00:00+00:00,47.632,48.821,52.172,59.475,58101.585,0.4502917965513653,0.5722446066193403,0.44626397300975057,0.0001,47.59,56.33,46.01,53.24,46.65,50.66,46.6,49.41
2024-07-12 08:00:00+00:00,45.624,43.577,51.356,58.442,57271.301,0.5225525003048906,0.5233536169359082,0.4500694057746022,3.026e-05,42.97,51.39,44.65,50.8,42.94,46.75,44.93,48.64
2024-07-13 08:00:00+00:00,44.004,40.597,51.053,58.38,58048.523,0.3794532398761307,0.5171436319672569,0.4352586279632839,6.865e-05,47.13,52.6,47.63,48.9,47.29,44.38,46.36,46.42
2024-07-14 08:00:00+00:00,50.19,55.867,53.346,59.662,60205.952,0.41939716089971846,0.524956612655807,0.4363596019091153,3.71e-05,57.35,62.65,51.99,51.46,56.23,55.87,50.23,48.29
2024-07-15 08:00:00+00:00,49.889,52.519,52.603,59.344,62887.352,0.5321581678168199,0.4725146963669113,0.442037131769747,3.202e-05,54.97,58.4,52.72,52.73,54.29,56.63,52.32,49.82
2024-07-16 08:00:00+00:00,53.151,52.868,55.533,60.466,62827.679,0.540195219731595,0.47807884154632607,0.4521338428570873,8.814e-05,54.6,61.25,56.76,58.12,53.47,55.84,55.84,53.62
2024-07-17 08:00:00+00:00,60.436,58.889,61.691,64.177,65227.439,0.4684739065204152,0.47617401001710025,0.4592805419448085,1.775e-05,62.15,61.67,64.02,60.26,59.84,57.21,62.2,57.59
2024-07-18 08:00:00+00:00,54.754,49.298,58.253,61.627,64915.764,0.37211481918812284,0.46620233517459586,0.45526143717943846,1.546e-05,53.38,53.86,59.93,56.22,51.72,50.16,57.42,54.9
2024-07-19 08:00:00+00:00,54.919,47.91,59.65,63.694,63780.826,0.43155533761979226,0.45369127413215427,0.4567801620714583,4.855e-05,53.8,53.24,60.68,58.43,50.4,52.2,59.03,56.59
2024-07-20 08:00:00+00:00,57.745,50.757,62.213,65.928,66542.352,0.4135909804986541,0.45922731148520207,0.4619050912187894,1.944e-05,60.3,54.89,63.94,59.77,54.28,51.19,60.47,57.81
2024-07-21 08:00:00+00:00,60.503,57.056,63.586,67.091,66822.568,0.292802411650963,0.44500389626723097,0.45997465717825475,2.194e-05,67.31,61.57,68.72,62.02,63.96,60.74,65.26,60.92
2024-07-22 08:00:00+00:00,62.876,61.215,65.354,67.257,67089.737,0.4742107353566119,0.4335550931389359,0.4634730175367546,5.953e-05,65.57,63.19,69.27,63.22,60.69,59.45,65.71,63.01
2024-07-23 08:00:00+00:00,66.885,67.128,67.435,68.467,66952.332,0.42051952379478946,0.4149536769885228,0.46937040940909375,4.31e-05,77.83,70.08,72.73,64.5,73.39,68.91,68.28,64.18
2024-07-24 08:00:00+00:00,61.196,62.884,64.11,66.467,66422.013,0.5144543926259602,0.4202830590740053,0.4750835304537258,0.0001,74.74,65.26,67.96,60.74,68.0,63.79,63.54,59.25
2024-07-25 08:00:00+00:00,59.173,66.82,60.949,64.758,64329.611,0.5386378217298237,0.4469805445000072,0.4702050654593983,0.0001,76.03,68.71,66.2,62.13,70.81,67.61,62.32,58.87
2024-07-26 08:00:00+00:00,60.241,69.317,61.065,64.727,67067.055,0.4363261140210291,0.45023896815498776,0.4712660787088698,0.0001,80.67,72.28,66.54,62.36,73.62,69.07,62.38,58.93
2024-07-27 08:00:00+00:00,59.104,69.74,60.217,63.868,67949.394,0.377941387242404,0.4426363891368496,0.4740388349735968,8.022e-05,76.81,70.68,64.27,59.38,70.76,62.78,59.59,57.35
2024-07-28 08:00:00+00:00,51.79,51.416,58.151,62.765,67335.252,0.4638831399563575,0.4626186907994567,0.47766724595982846,9.177e-05,55.39,56.19,57.24,53.21,54.14,51.74,53.84,51.21
2024-07-29 08:00:00+00:00,55.723,57.461,57.792,61.117,69481.628,0.36351824193969723,0.4505519638067953,0.47799343689654195,5.623e-05,61.33,59.1,58.94,55.11,58.4,54.4,55.73,52.33
2024-07-30 08:00:00+00:00,47.794,48.501,52.562,57.192,66825.287,0.49251023028265356,0.4644820634897396,0.48560871385277793,3.562e-05,51.75,50.21,53.89,51.47,48.56,48.0,50.65,48.87
2024-07-31 08:00:00+00:00,48.091,46.365,52.586,57.375,66323.494,0.3663251426380206,0.44470345377361653,0.48440126554309976,7.178e-05,50.84,49.41,52.14,49.32,47.2,46.04,49.27,47.6
2024-08-01 08:00:00+00:00,45.885,45.035,51.73,56.444,64446.904,0.560363302558949,0.4478956283188331,0.4918975521631396,0.0001,48.51,48.9,50.02,48.65,45.79,46.32,46.47,46.27
2024-08-02 08:00:00+00:00,45.563,42.012,52.214,56.777,64428.63,0.6792306106368798,0.48335583888035605,0.5019837143234595,0.0001,46.16,51.66,47.62,49.98,44.54,46.29,47.35,47.08
2024-08-03 08:00:00+00:00,47.135,45.329,52.992,57.094,61555.74,0.631796765846589,0.5201573203842829,0.4989498297643334,9.788e-05,51.61,62.88,51.99,52.81,49.13,54.51,47.62,50.14
2024-08-04 08:00:00+00:00,50.952,52.922,54.169,57.535,60546.253,0.43251247092440154,0.5163629573292748,0.48360093282749833,5.343e-05,56.23,65.21,55.45,58.37,54.72,61.07,53.15,54.47
2024-08-05 08:00:00+00:00,62.363,80.335,61.06,62.015,52639.317,1.3012905085625075,0.7083541595840598,0.5401296442309204,4.429e-05,84.56,102.64,69.87,72.62,93.0,89.96,62.77,68.05
2024-08-06 08:00:00+00:00,59.139,66.132,59.22,61.497,55214.911,1.6915433273085287,0.9363690955225069,0.6165777091084805,-2.845e-05,63.17,74.01,62.95,67.89,61.18,64.9,58.7,61.2
2024-08-07 08:00:00+00:00,55.323,58.807,58.723,61.557,57339.411,0.5638117164805695,0.9538523708673721,0.6077176252152754,-6.859e-05,61.37,67.03,61.12,64.05,59.07,61.47,57.11,58.18
2024-08-08 08:00:00+00:00,58.107,60.392,62.148,64.595,57285.21,0.8014413471945383,0.9775138001651147,0.6178540992129851,3.086e-05,58.09,69.06,56.51,65.15,58.75,65.73,54.65,58.39
2024-08-09 08:00:00+00:00,53.337,57.087,57.381,61.392,61062.29,0.9873035690441219,1.0191110577430547,0.638035658573888,2.184e-05,55.03,63.66,57.14,58.93,55.18,58.41,53.52,55.18
2024-08-10 08:00:00+00:00,52.306,50.924,57.555,61.609,60726.126,0.3767269893942904,0.9997595349316531,0.6364741894908583,-1.379e-05,52.45,58.82,53.65,58.07,52.07,54.72,52.8,55.13
2024-08-11 08:00:00+00:00,54.184,53.85,58.423,61.719,61316.173,0.21193963005957925,0.98972529687121,0.6306329246808895,-1.839e-05,60.69,62.42,56.21,58.34,53.78,57.46,53.62,55.67
2024-08-12 08:00:00+00:00,56.188,60.746,58.612,62.196,58475.278,0.4648816705320512,0.8572143739149961,0.633350915408287,8.783e-05,63.11,74.27,57.59,63.8,61.93,68.18,55.85,59.01
2024-08-13 08:00:00+00:00,54.865,58.149,59.569,63.049,59031.947,1.036613275331761,0.6971384732193019,0.6551677814455897,5.21e-06,56.65,62.7,56.74,64.74,55.37,60.76,54.68,57.19
2024-08-14 08:00:00+00:00,53.588,53.96,60.665,63.618,60900.266,0.6006412716598561,0.7008400411872119,0.6566921329437099,-1.33e-05,56.15,59.64,59.44,58.48,54.48,55.96,55.22,54.25
2024-08-15 08:00:00+00:00,53.03,51.352,59.581,63.385,58293.877,0.5335492050486874,0.6686851143771118,0.6571982887495338,6.339e-05,54.8,58.38,57.67,57.86,51.5,55.25,53.58,54.66
2024-08-16 08:00:00+00:00,51.78,50.759,59.509,62.768,58430.798,0.7250889249390126,0.6130984868019633,0.6639931314827326,-7.387e-05,52.28,58.13,56.99,57.99,50.29,51.62,53.11,53.7
2024-08-17 08:00:00+00:00,50.628,44.607,59.855,62.839,59260.947,0.4028981622827566,0.6160258636631339,0.6646832095707981,4.177e-05,46.85,50.04,53.38,56.25,46.72,46.93,52.15,52.79
2024-08-18 08:00:00+00:00,51.944,49.864,60.397,62.733,59689.061,0.28840089241813344,0.6201822599795516,0.6621490641928425,-1.323e-05,52.51,56.94,56.29,56.25,50.77,51.84,53.21,54.41
2024-08-19 08:00:00+00:00,52.075,49.682,60.408,62.984,58607.219,0.3747839242260917,0.6084764527925403,0.66069815474518,-6.75e-05,51.98,54.5,55.32,57.47,49.82,52.66,52.91,53.91
2024-08-20 08:00:00+00:00,51.365,48.99,60.202,62.427,60788.094,0.3934038396385475,0.496003124597092,0.662963272423946,1.349e-05,54.35,54.17,55.88,55.98,51.74,50.92,52.67,53.38
2024-08-21 08:00:00+00:00,52.956,50.486,60.611,63.024,59495.33,0.5602393899036521,0.488411505689504,0.6652074345318308,-5.91e-06,53.27,55.43,57.23,57.53,50.66,52.8,54.07,54.73
2024-08-22 08:00:00+00:00,53.044,50.193,61.084,63.632,60934.548,0.5517750662271693,0.4877442669475811,0.668554665033996,1.338e-05,52.24,54.29,56.27,57.78,51.49,51.06,53.74,54.33
2024-08-23 08:00:00+00:00,50.465,47.223,60.647,63.257,61235.254,0.33836879688444377,0.42570104238148887,0.6649661690927868,2.391e-05,50.44,57.42,54.38,57.22,48.81,50.02,52.91,53.72
2024-08-24 08:00:00+00:00,51.483,46.559,62.11,64.24,64315.758,0.5315929376363892,0.4485633937331524,0.6653972519450723,-7.23e-06,51.25,51.71,56.82,56.47,47.63,49.68,52.98,52.94
2024-08-25 08:00:00+00:00,52.94,49.87,62.206,64.141,63979.465,0.2429141654081324,0.44543801755363255,0.6615480236866127,-1.531e-05,53.94,57.31,57.62,57.86,50.37,51.81,53.13,53.17
2024-08-26 08:00:00+00:00,49.251,45.058,59.615,62.753,63750.271,0.16213696330809416,0.4257728751478599,0.6586394990900153,3.448e-05,49.55,52.73,52.54,55.08,46.35,47.65,50.99,51.24
2024-08-27 08:00:00+00:00,47.501,42.778,58.76,62.083,62778.178,0.3122153592863076,0.4157838586888983,0.6558234370192666,1.751e-05,47.46,51.42,52.57,53.22,45.25,48.23,50.55,50.19
2024-08-28 08:00:00+00:00,50.824,51.665,60.34,62.795,59277.077,0.670777388240529,0.44511137641286586,0.6641523695360472,2.433e-05,52.99,56.08,54.41,56.65,49.94,52.49,50.79,52.51
2024-08-29 08:00:00+00:00,49.592,46.221,60.286,62.865,59543.923,0.4238535790606168,0.4237555540273181,0.6622132483603149,-1.644e-05,48.85,54.45,51.37,55.33,46.2,50.43,49.82,51.8
2024-08-30 08:00:00+00:00,49.293,43.934,59.586,62.872,59414.331,0.6031025817118466,0.462314202439328,0.6677297908087358,3.578e-05,46.77,52.55,51.99,52.89,44.69,47.78,49.26,49.92
